site,dec_tag,detected,reader,antenna
Blackwater,989.001039943395,12/4/2023,1,1
Blackwater,989.001039943802,12/4/2023,1,1
Blackwater,989.001039943983,12/4/2023,1,2
Blackwater,989.001039944733,12/4/2023,1,3
Blackwater,989.001039943436,12/4/2023,1,3
Blackwater,989.001039944875,12/4/2023,1,3
Blackwater,989.001039944852,12/4/2023,1,2
Blackwater,989.001039943431,12/4/2023,1,2
Blackwater,989.001039943890,12/4/2023,1,1
Blackwater,989.001039944729,12/4/2023,1,2
Blackwater,989.001039945212,12/4/2023,1,1
Blackwater,989.001039943610,12/4/2023,1,2
Blackwater,989.001039943380,12/4/2023,1,1
Blackwater,989.001039945154,12/4/2023,1,2
Blackwater,989.001039945154,12/4/2023,1,1
Blackwater,989.001039943986,12/4/2023,1,1
Blackwater,989.001039945236,12/4/2023,1,2
Blackwater,989.001039943933,12/4/2023,1,1
Blackwater,989.001039943633,12/4/2023,1,1
Blackwater,989.001039943638,12/4/2023,1,3
Blackwater,989.001039943560,12/4/2023,1,1
Blackwater,989.001039943927,12/4/2023,1,1
Blackwater,989.001039945206,12/4/2023,1,1
Blackwater,989.001039944005,12/4/2023,1,1
Blackwater,989.001039942200,12/4/2023,1,2
Blackwater,989.001039945096,12/4/2023,1,1
Blackwater,989.001039943930,12/4/2023,1,2
Blackwater,989.001039943930,12/4/2023,1,1
Blackwater,989.001039943873,12/4/2023,1,1
Blackwater,989.001039945221,12/4/2023,1,2
Blackwater,989.001039945201,12/4/2023,1,1
Blackwater,989.001039943815,12/4/2023,1,3
Blackwater,989.001039944769,12/4/2023,1,1
Blackwater,989.001039945359,12/4/2023,1,1
Blackwater,989.001039944698,12/4/2023,1,1
Blackwater,989.001039945147,12/4/2023,1,2
Blackwater,989.001039945147,12/4/2023,1,1
Blackwater,989.001039944797,12/4/2023,1,1
Blackwater,989.001039944753,12/4/2023,1,1
Blackwater,989.001039944030,12/4/2023,1,1
Blackwater,989.001039945227,12/4/2023,1,1
Blackwater,989.001039944914,12/4/2023,1,1
Blackwater,989.001039943665,12/4/2023,1,2
Blackwater,989.001039943665,12/4/2023,1,1
Blackwater,989.001039944780,12/4/2023,1,1
Blackwater,989.001039943596,12/4/2023,1,1
Blackwater,989.001039945257,12/4/2023,1,2
Blackwater,989.001039944740,12/4/2023,1,1
Blackwater,989.001039943774,12/4/2023,1,2
Blackwater,989.001039944806,12/4/2023,1,2
Blackwater,989.001039944867,12/4/2023,1,1
Blackwater,989.001039944748,12/4/2023,1,1
Blackwater,989.001039944324,12/4/2023,1,3
Blackwater,989.001039944324,12/4/2023,1,2
Blackwater,989.001039945256,12/4/2023,1,2
Blackwater,989.001039944726,12/4/2023,1,2
Blackwater,989.001039944838,12/4/2023,1,2
Blackwater,989.001039943835,12/4/2023,1,1
Blackwater,989.001039944783,12/4/2023,1,1
Blackwater,989.001039944809,12/4/2023,1,1
Blackwater,989.001039943733,12/4/2023,1,2
Blackwater,989.001039943501,12/4/2023,1,3
Blackwater,989.001039943893,12/4/2023,1,1
Blackwater,989.001039943874,12/4/2023,1,1
Blackwater,989.001039943493,12/4/2023,1,1
Blackwater,989.001039944804,12/4/2023,1,2
Blackwater,989.001039944076,12/4/2023,1,2
Blackwater,989.001039945311,12/4/2023,1,1
Blackwater,989.001039943691,12/4/2023,1,1
Blackwater,989.001039943632,12/4/2023,1,1
Blackwater,989.001039943623,12/4/2023,1,1
Blackwater,989.001039943412,12/4/2023,1,1
Blackwater,989.001039943716,12/4/2023,1,1
Blackwater,989.001039943845,12/4/2023,1,1
Blackwater,989.001039944821,12/4/2023,1,1
Blackwater,989.001039944683,12/4/2023,1,1
Blackwater,989.001039944760,12/4/2023,1,1
Blackwater,989.001039945238,12/4/2023,1,1
Blackwater,989.001039945103,12/4/2023,1,3
Blackwater,989.001039944610,12/4/2023,1,1
Blackwater,989.001039945198,12/4/2023,1,1
Blackwater,989.001039943747,11/4/2023,1,2
Blackwater,989.001039944051,11/4/2023,1,2
Blackwater,989.001039944051,11/4/2023,1,1
Blackwater,989.001039942179,11/4/2023,1,3
Blackwater,989.001039942179,11/4/2023,1,2
Blackwater,989.001039944828,11/4/2023,1,1
Blackwater,989.001039942179,11/4/2023,1,1
Blackwater,989.001039944828,11/4/2023,1,2
Blackwater,989.001039944828,11/4/2023,1,3
Blackwater,989.001039940981,11/4/2023,1,3
Blackwater,989.001039944088,10/4/2023,1,1
Blackwater,989.001039944789,10/4/2023,1,1
Blackwater,989.001039943781,10/4/2023,1,2
Blackwater,989.001039944892,10/4/2023,1,1
Blackwater,989.001039944870,10/4/2023,1,1
Blackwater,989.001039943715,10/4/2023,1,1
Blackwater,989.001039944707,10/4/2023,1,2
Blackwater,989.001039945091,10/4/2023,1,1
Blackwater,989.001039943670,10/4/2023,1,1
Blackwater,989.001039941061,10/4/2023,1,3
Blackwater,989.001039941061,10/4/2023,1,2
Blackwater,989.001039941061,10/4/2023,1,1
Blackwater,989.001039945323,10/4/2023,1,1
Blackwater,989.001039944470,9/4/2023,1,1
Blackwater,989.001039944021,9/4/2023,1,1
Blackwater,989.001039944038,9/4/2023,1,3
Blackwater,989.001039944038,9/4/2023,1,2
Blackwater,989.001039944785,9/4/2023,1,1
Blackwater,989.001039944785,9/4/2023,1,2
Blackwater,989.001039944495,9/4/2023,1,3
Blackwater,989.001039945134,8/4/2023,1,1
Blackwater,989.001039944527,8/4/2023,1,1
Blackwater,989.001039943971,8/4/2023,1,1
Blackwater,989.001039945085,7/4/2023,1,2
Blackwater,989.001039943385,7/4/2023,1,3
Blackwater,989.001039943385,7/4/2023,1,2
Blackwater,989.001039942239,7/4/2023,1,3
Blackwater,989.001039943673,7/4/2023,1,2
Blackwater,989.001039944732,6/4/2023,1,1
Blackwater,989.001039945156,6/4/2023,1,1
Blackwater,989.001039943769,6/4/2023,1,2
Blackwater,989.001039945063,6/4/2023,1,3
Blackwater,989.001039943538,5/4/2023,1,1
Blackwater,989.001039943497,5/4/2023,1,3
Blackwater,989.001039943497,5/4/2023,1,2
Blackwater,989.001039943932,1/4/2023,1,3
Upper Avochie,989.001039943853,11/5/2023,1,5
Lower Avochie,989.001039944083,11/5/2023,1,8
Upper Avochie,989.001039944083,11/5/2023,1,5
Upper Avochie,989.001039944879,11/5/2023,1,5
Upper Avochie,989.001039944879,11/5/2023,1,3
Lower Avochie,989.001039943618,10/5/2023,1,6
Upper Avochie,989.001039944879,10/5/2023,1,2
Upper Avochie,989.001039944053,10/5/2023,1,2
Upper Avochie,989.001039944811,10/5/2023,1,2
Lower Avochie,989.001039944097,10/5/2023,1,7
Upper Avochie,989.001039944154,10/5/2023,1,2
Lower Avochie,989.001039945360,10/5/2023,1,7
Lower Avochie,989.001039944880,10/5/2023,1,7
Upper Avochie,989.001039944880,10/5/2023,1,4
Upper Avochie,989.001039944465,10/5/2023,1,2
Upper Avochie,989.001039943587,10/5/2023,1,3
Lower Avochie,989.001039943779,10/5/2023,1,8
Upper Avochie,989.001039943779,10/5/2023,1,2
Lower Avochie,989.001039944943,10/5/2023,1,7
Lower Avochie,989.001039943842,10/5/2023,1,6
Upper Avochie,989.001039944879,10/5/2023,1,4
Lower Avochie,989.001039944777,10/5/2023,1,7
Lower Avochie,989.001039944777,10/5/2023,1,6
Upper Avochie,989.001039944777,10/5/2023,1,1
Lower Avochie,989.001039943818,10/5/2023,1,8
Upper Avochie,989.001039943701,10/5/2023,1,4
Lower Avochie,989.001039944775,10/5/2023,1,6
Upper Avochie,989.001039944775,10/5/2023,1,4
Lower Avochie,989.001039944274,10/5/2023,1,6
Upper Avochie,989.001039944274,10/5/2023,1,2
Upper Avochie,989.001039944268,10/5/2023,1,1
Lower Avochie,989.001039944682,10/5/2023,1,7
Upper Avochie,989.001039944682,10/5/2023,1,4
Lower Avochie,989.001039944956,10/5/2023,1,8
Upper Avochie,989.001039941059,10/5/2023,1,3
Lower Avochie,989.001039943431,10/5/2023,1,7
Upper Avochie,989.001039944131,10/5/2023,1,4
Upper Avochie,989.001039943749,10/5/2023,1,3
Upper Avochie,989.001039944049,10/5/2023,1,4
Upper Avochie,989.001039943817,10/5/2023,1,3
Upper Avochie,989.001039941078,10/5/2023,1,4
Upper Avochie,989.001039945327,10/5/2023,1,5
Upper Avochie,989.001039943664,10/5/2023,1,4
Upper Avochie,989.001039943797,10/5/2023,1,4
Upper Avochie,989.001039944962,10/5/2023,1,3
Upper Avochie,989.001039944069,10/5/2023,1,3
Upper Avochie,989.001039943716,10/5/2023,1,4
Upper Avochie,989.001039942195,10/5/2023,1,5
Upper Avochie,989.001039943440,10/5/2023,1,3
Upper Avochie,989.001039944663,10/5/2023,1,4
Upper Avochie,989.001039944082,10/5/2023,1,2
Upper Avochie,989.001039943802,10/5/2023,1,1
Upper Avochie,989.001039944472,10/5/2023,1,4
Upper Avochie,989.001039944810,10/5/2023,1,4
Upper Avochie,989.001039945280,10/5/2023,1,4
Upper Avochie,989.001039943424,10/5/2023,1,4
Lower Avochie,989.001039943750,10/5/2023,1,8
Upper Avochie,989.001039943750,10/5/2023,1,4
Upper Avochie,989.001039941039,10/5/2023,1,4
Upper Avochie,989.001039943364,10/5/2023,1,4
Lower Avochie,989.001039943578,10/5/2023,1,8
Upper Avochie,989.001039943578,10/5/2023,1,3
Lower Avochie,989.001039943529,9/5/2023,1,8
Upper Avochie,989.001039943529,9/5/2023,1,1
Upper Avochie,989.001039945176,8/5/2023,1,3
Upper Avochie,989.001039943701,7/5/2023,1,5
Lower Avochie,989.001039941128,6/5/2023,1,8
Lower Avochie,989.001039943701,6/5/2023,1,8
Upper Avochie,989.001039940971,4/5/2023,1,2
Upper Avochie,989.001039942174,4/5/2023,1,3
Upper Avochie,989.001039943468,12/4/2023,1,4
Upper Avochie,989.001039943718,12/4/2023,1,3
Upper Avochie,989.001039945362,12/4/2023,1,1
Upper Avochie,989.001039944893,12/4/2023,1,2
Upper Avochie,989.001039943383,12/4/2023,1,3
Upper Avochie,989.001039943993,12/4/2023,1,4
Upper Avochie,989.001039944523,12/4/2023,1,4
Upper Avochie,989.001039944787,12/4/2023,1,4
Lower Avochie,989.001039945156,12/4/2023,1,7
Lower Avochie,989.001039944649,12/4/2023,1,7
Lower Avochie,989.001039940999,12/4/2023,1,7
Upper Avochie,989.001039940999,12/4/2023,1,3
Upper Avochie,989.001039944560,12/4/2023,1,2
Lower Avochie,989.001039943685,12/4/2023,1,7
Upper Avochie,989.001039942176,12/4/2023,1,4
Upper Avochie,989.001039943731,12/4/2023,1,4
Upper Avochie,989.001039944240,12/4/2023,1,5
Upper Avochie,989.001039944357,12/4/2023,1,5
Upper Avochie,989.001039944305,12/4/2023,1,4
Upper Avochie,989.001039944273,11/4/2023,1,2
Lower Avochie,989.001039943532,11/4/2023,1,7
Upper Avochie,989.001039943532,11/4/2023,1,5
Upper Avochie,989.001039943683,11/4/2023,1,5
Lower Avochie,989.001039944871,11/4/2023,1,7
Lower Avochie,989.001039944871,11/4/2023,1,6
Upper Avochie,989.001039944594,11/4/2023,1,2
Upper Avochie,989.001039944594,11/4/2023,1,4
Lower Avochie,989.001039943538,11/4/2023,1,8
Upper Avochie,989.001039943538,11/4/2023,1,5
Lower Avochie,989.001039945222,10/4/2023,1,8
Lower Avochie,989.001039943455,10/4/2023,1,7
Upper Avochie,989.001039945222,10/4/2023,1,4
Upper Avochie,989.001039943455,10/4/2023,1,4
Upper Avochie,989.001039942191,10/4/2023,1,5
Lower Avochie,989.001039945148,9/4/2023,1,7
Upper Avochie,989.001039944594,9/4/2023,1,3
Upper Avochie,989.001039944594,9/4/2023,1,5
Upper Avochie,989.001039943433,7/4/2023,1,5
Lower Avochie,989.001039943433,7/4/2023,1,6
Upper Avochie,989.001039940993,7/4/2023,1,4
Upper Avochie,989.001039943433,6/4/2023,1,3
Upper Avochie,989.001039944594,6/4/2023,1,1
Lower Avochie,989.001039944028,2/4/2023,1,6
Lower Avochie,989.001039944028,2/4/2023,1,7
Lower Avochie,989.001039944028,2/4/2023,1,8
Upper Avochie,989.001039945099,1/4/2023,1,5
Submersible Avochie,989.001039942353,30/3/2023,1,1
Submersible Avochie,989.001039942191,10/4/2023,1,1
Submersible Avochie,989.001039944050,11/4/2023,1,1
Submersible Avochie,989.001039945198,14/4/2023,1,1
Submersible Avochie,989.001039945207,14/4/2023,1,1
Submersible Avochie,989.001039944278,15/4/2023,1,1
Submersible Avochie,989.001039944233,15/4/2023,1,1
Submersible Avochie,989.001039941022,15/4/2023,1,1
Submersible Avochie,989.001039941318,15/4/2023,1,1
Submersible Avochie,989.001039944232,15/4/2023,1,1
Submersible Avochie,989.001039944117,15/4/2023,1,1
Submersible Avochie,989.001039945221,16/4/2023,1,1
Submersible Avochie,989.001039945291,18/4/2023,1,1
Submersible Avochie,989.001039944265,25/4/2023,1,1
Submersible Avochie,989.001039943615,25/4/2023,1,1
Submersible Avochie,989.001039943905,25/4/2023,1,1
Submersible Avochie,989.001039943708,26/4/2023,1,1
Submersible Avochie,989.001039945340,26/4/2023,1,1
Submersible Avochie,989.001039943701,4/5/2023,1,1
Submersible Avochie,989.001039945176,9/5/2023,1,1
Submersible Avochie,989.001039944796,10/5/2023,1,1
Submersible Avochie,989.001039944752,10/5/2023,1,1
Submersible Avochie,989.001039944268,10/5/2023,1,1
Submersible Avochie,989.001039943459,10/5/2023,1,1
